max found 9.400199
270	253	+0.006	270
271	  0	+0.028	271
272	  1	-0.039	272
273	  1	+0.073	273
274	  1	+0.050	274
275	  2	-0.449	275
276	255	+0.193	276
277	255	+0.023	277
278	  0	+0.086	278
279	255	+0.176	279
280	255	+0.006	280
281	  2	-0.042	281
282	  0	+0.173	282
283	255	-0.059	283
284	  0	+0.225	284
285	255	-0.142	285
286	255	+0.001	286
287	  1	+0.511	287
288	255	+0.196	288
289	  0	-0.165	289
290	  1	+0.338	290
291	255	-0.107	291
292	255	-0.102	292
293	  2	-0.310	293
294	  1	+0.116	294
295	  0	+0.101	295
296	  0	-0.032	296
297	254	+0.010	297
298	  0	-0.009	298
299	  1	-0.251	299
300	  0	-0.091	300
301	  0	-0.029	301
302	  1	-0.217	302
303	  0	+0.097	303
304	  0	+0.124	304
305	  1	-0.130	305
306	  0	+0.015	306
307	  0	+0.211	307
308	  0	+0.117	308
309	254	-0.005	309
310	255	+0.129	310
311	255	-0.112	311
312	  0	-0.061	312
313	  1	+0.059	313
314	  1	+0.055	314
315	  3	-0.010	315
316	  1	-0.083	316
317	  0	+0.077	317
318	  0	-0.239	318
319	  0	-0.207	319
320	254	+0.165	320
321	254	-0.087	321
322	255	-0.267	322
323	254	+0.063	323
324	255	-0.138	324
325	  0	-0.144	325
326	  1	-0.127	326
327	  1	-0.154	327
328	  3	+0.210	328
329	  1	+0.268	329
330	255	+0.011	330
331	254	+0.082	331
332	253	+0.025	332
333	254	+0.006	333
334	  0	+0.051	334
335	254	+0.068	335
336	255	-0.239	336
337	  2	+0.075	337
338	  1	+0.015	338
339	255	+0.011	339
340	  1	+0.027	340
341	  1	-0.016	341
342	  0	+0.234	342
343	  0	+0.015	343
344	255	+0.175	344
345	255	-0.126	345
346	  1	-0.099	346
347	  0	+0.060	347
348	  1	+0.124	348
349	  3	+0.113	349
350	  1	+0.096	350
351	  0	+0.059	351
352	  1	+0.055	352
353	254	-0.044	353
354	254	+0.027	354
355	  0	+0.157	355
356	255	+0.203	356
357	254	-0.082	357
358	  0	+0.128	358
359	  1	-0.086	359
360	  2	-0.070	360
361	  2	+0.141	361
362	  2	+0.025	362
363	  1	+0.416	363
364	  1	+0.077	364
365	255	+0.040	365
366	255	+0.145	366
367	255	+0.139	367
368	255	-0.058	368
369	255	+0.237	369
370	  1	-0.031	370
371	  0	+0.090	371
372	  0	+0.066	372
373	  1	+0.030	373
374	  0	-0.050	374
375	  0	-0.084	375
376	  0	-0.164	376
377	  1	-0.019	377
378	  3	+0.081	378
379	  3	+0.045	379
380	  0	+0.002	380
381	  0	-0.123	381
382	  0	+0.015	382
383	253	+0.027	383
384	255	-0.040	384
385	  1	-0.069	385
386	255	-0.100	386
387	  0	+0.076	387
388	  1	-0.079	388
389	254	+0.245	389
390	  0	-0.067	390
391	  3	-0.140	391
392	255	+0.068	392
393	  0	-0.068	393
394	  3	+0.008	394
395	254	+0.015	395
396	254	-0.170	396
397	  1	+0.129	397
398	254	-0.013	398
399	255	+0.100	399
400	  1	-0.072	400
401	  1	-0.121	401
402	  0	+0.104	402
403	  2	-0.052	403
404	  1	-0.036	404
405	254	+0.086	405
406	255	-0.055	406
407	  0	+0.134	407
408	254	+0.056	408
409	254	+0.025	409
410	255	-0.191	410
411	255	+0.110	411
412	  0	-0.033	412
413	  0	+0.092	413
414	  0	+0.173	414
415	  1	+0.259	415
416	  2	+0.072	416
417	  0	-0.002	417
418	  0	-0.117	418
419	  0	+0.033	419
420	255	+0.015	420
421	254	-0.235	421
422	254	-0.038	422
423	255	-0.027	423
424	  0	-0.095	424
425	  2	-0.015	425
426	  2	-0.006	426
427	  1	+0.099	427
428	  1	-0.126	428
429	255	-0.099	429
430	254	-0.009	430
431	254	-0.011	431
432	254	+0.179	432
433	254	+0.120	433
434	254	+0.225	434
435	  1	+0.008	435
436	  1	-0.261	436
437	  2	-0.142	437
438	  1	-0.189	438
439	  1	+0.029	439
440	  0	-0.049	440
441	  0	-0.017	441
442	255	-0.098	442
443	  0	+0.251	443
444	  0	-0.234	444
445	254	-0.059	445
446	254	-0.142	446
447	255	+0.086	447
448	255	-0.242	448
449	  1	+0.075	449
450	  1	-0.013	450
451	  0	-0.002	451
452	  0	-0.084	452
453	  1	-0.140	453
454	254	+0.099	454
455	  1	-0.243	455
456	  1	+0.058	456
457	254	+0.167	457
458	  0	+0.023	458
459	  2	+0.032	459
460	  0	+0.090	460
461	255	-0.143	461
462	  1	-0.031	462
463	254	+0.194	463
464	255	-0.161	464
465	  1	-0.054	465
466	255	+0.107	466
467	  0	+0.190	467
468	  4	-0.062	468
469	  0	+0.180	469
470	254	-0.098	470
471	  0	-0.158	471
472	  0	-0.080	472
473	255	-0.108	473
474	  2	+0.213	474
475	  0	+0.066	475
476	254	+0.040	476
477	255	-0.124	477
478	255	-0.268	478
479	  0	-0.048	479
480	  2	+0.081	480
481	  1	+0.061	481
482	  2	-0.060	482
483	  1	-0.073	483
484	254	+0.101	484
485	253	-0.215	485
486	  1	+0.160	486
487	254	+0.171	487
488	255	+0.050	488
489	  3	+0.075	489
490	255	+0.061	490
491	255	+0.275	491
492	  4	-0.056	492
493	  2	+0.196	493
494	  0	-0.171	494
495	  1	+0.051	495
496	  0	-0.002	496
497	253	-0.180	497
498	254	-0.058	498
499	254	+0.191	499
500	254	-0.115	500
501	  2	-0.010	501
502	  3	+0.090	502
503	  2	+0.133	503
504	  4	+0.041	504
505	  1	+0.239	505
506	  0	-0.141	506
507	254	-0.101	507
508	253	+0.032	508
509	254	-0.027	509
510	  1	+0.296	510
511	255	+0.104	511
512	253	-0.021	512
513	  1	+0.179	513
514	  2	+0.124	514
515	  1	-0.038	515
516	  4	+0.017	516
517	  1	+0.078	517
518	255	+0.083	518
519	  0	+0.076	519
520	  0	+0.037	520
521	253	+0.105	521
522	254	+0.221	522
523	  2	+0.065	523
524	255	+0.221	524
525	  0	+0.083	525
526	  4	-0.058	526
527	  1	+0.298	527
528	  1	+0.182	528
529	  2	+0.106	529
530	  1	-0.105	530
531	254	+0.275	531
532	  0	+0.048	532
533	  1	+0.165	533
534	255	-0.169	534
535	  0	+0.053	535
536	  2	-0.037	536
537	255	+0.276	537
538	  1	-0.114	538
539	  2	+0.061	539
540	255	+0.177	540
541	253	-0.078	541
542	  0	+0.072	542
543	  1	+0.133	543
544	  1	+0.110	544
545	  2	+0.010	545
546	255	+0.169	546
547	254	-0.160	547
548	  1	+0.227	548
549	255	-0.042	549
550	255	+0.008	550
551	  1	-0.155	551
552	  0	-0.036	552
553	255	+0.144	553
554	  1	+0.002	554
555	  3	+0.060	555
556	  0	-0.028	556
557	  2	-0.122	557
558	  3	-0.057	558
559	  0	+0.124	559
560	255	+0.081	560
561	255	+0.234	561
562	253	+0.106	562
563	254	+0.093	563
564	  0	+0.037	564
565	  1	+0.010	565
566	  2	+0.036	566
567	  1	+0.133	567
568	  2	-0.117	568
569	  0	+0.054	569
570	254	-0.063	570
571	  1	-0.087	571
572	  1	-0.158	572
573	253	-0.096	573
574	254	+0.076	574
575	255	-0.078	575
576	253	-0.072	576
577	254	-0.054	577
578	  1	-0.011	578
579	  0	-0.076	579
580	  3	-0.014	580
581	  4	-0.125	581
582	  0	-0.155	582
583	255	+0.108	583
584	  0	+0.102	584
585	254	-0.020	585
586	251	-0.128	586
587	  0	-0.143	587
588	  2	-0.044	588
589	  0	-0.149	589
590	  0	-0.163	590
591	  2	+0.227	591
592	255	+0.042	592
593	  1	+0.082	593
594	  4	+0.211	594
595	  1	+0.136	595
596	255	+0.282	596
597	  0	+0.039	597
598	252	+0.002	598
599	251	+0.267	599
600	255	+0.070	600
601	  1	+0.106	601
602	  1	-0.271	602
603	  1	-0.212	603
604	  0	+0.282	604
605	255	-0.224	605
606	  1	-0.008	606
607	  1	-0.067	607
608	  0	+0.050	608
609	255	+0.105	609
610	255	+0.141	610
611	253	-0.264	611
612	254	+0.205	612
613	255	-0.041	613
614	255	+0.093	614
615	  3	-0.086	615
616	  3	-0.181	616
617	255	-0.068	617
618	254	-0.128	618
619	254	-0.278	619
620	255	+0.052	620
621	  0	+0.199	621
622	  3	-0.048	622
623	  1	-0.259	623
624	  2	+0.224	624
625	  2	+0.229	625
626	254	+0.003	626
627	254	-0.081	627
628	  0	+0.095	628
629	255	-0.066	629
630	  0	-0.070	630
631	255	+0.111	631
632	255	+0.006	632
633	  1	-0.141	633
634	  1	-0.060	634
635	  0	+0.039	635
636	  1	+0.414	636
637	  2	-0.119	637
638	  1	-0.133	638
639	  1	+0.144	639
640	255	+0.041	640
641	254	-0.220	641
642	  0	+0.015	642
643	255	+0.092	643
644	254	+0.203	644
645	254	-0.027	645
646	254	+0.259	646
647	255	+0.133	647
648	  1	-0.049	648
649	  1	-0.200	649
650	  1	-0.035	650
651	  1	-0.231	651
652	254	+0.214	652
653	254	-0.402	653
654	  0	-0.093	654
655	253	-0.198	655
656	253	+0.023	656
657	  1	+0.137	657
658	255	-0.036	658
659	255	+0.020	659
660	  1	-0.124	660
661	  1	-0.511	661
662	  1	+0.318	662
663	  3	-0.268	663
664	  0	-0.229	664
665	254	-0.079	665
666	  0	+0.023	666
667	255	+0.312	667
668	254	-0.221	668
669	  0	-0.231	669
670	  0	+0.102	670
671	255	+0.484	671
672	  1	-0.174	672
673	  2	-0.160	673
674	  0	+0.134	674
675	  2	-0.060	675
676	  0	-0.012	676
677	255	+0.196	677
678	  0	-0.175	678
679	  1	-0.128	679
680	  0	-0.055	680
681	  1	-0.164	681
682	  1	-0.443	682
683	  2	+0.147	683
684	  2	-0.424	684
685	255	+0.036	685
686	253	-0.130	686
687	  0	+0.489	687
688	255	+0.062	688
689	255	+0.131	689
690	  1	-0.465	690
691	  3	-0.479	691
692	  1	-0.298	692
693	  1	+0.377	693
694	  1	-0.083	694
695	  0	+0.215	695
696	  0	+0.286	696
697	255	-0.134	697
698	255	-0.041	698
699	  0	+0.028	699
700	  0	-0.037	700
701	255	-0.070	701
702	255	+0.020	702
703	  0	-0.040	703
704	  1	+0.015	704
705	  1	+0.118	705
706	  3	+0.099	706
707	  1	+0.047	707
708	255	+0.110	708
709	255	+0.127	709
710	255	+0.032	710
711	255	+0.075	711
712	  0	-0.068	712
713	  0	+0.022	713
714	  2	-0.119	714
715	  2	+0.049	715
716	  0	+0.099	716
717	255	+0.079	717
718	  0	-0.112	718
719	255	+0.097	719
720	254	-0.069	720
721	255	-0.071	721
722	  2	+0.125	722
723	  1	-0.064	723
724	  1	+0.008	724
725	255	+0.003	725
726	254	+0.000	726
727	  1	-0.137	727
728	  2	-0.194	728
729	  1	+0.007	729
730	  2	+0.108	730
731	  0	+0.070	731
732	254	-0.013	732
733	255	-0.237	733
734	255	+0.058	734
735	254	+0.107	735
736	  1	-0.061	736
737	  2	+0.035	737
738	  0	-0.171	738
739	  1	-0.038	739
740	  1	+0.061	740
741	254	+0.027	741
742	255	+0.091	742
743	  0	+0.089	743
744	  0	-0.005	744
745	  0	+0.053	745
746	  0	-0.073	746
747	255	-0.085	747
748	  1	-0.053	748
749	  2	-0.038	749
750	  1	-0.029	750
751	  0	+0.184	751
752	254	-0.144	752
753	255	+0.030	753
754	255	-0.196	754
755	254	+0.003	755
756	  0	-0.065	756
757	  2	+0.067	757
758	  0	+0.127	758
759	  0	+0.094	759
760	  1	+0.014	760
761	  0	+0.020	761
762	255	+0.092	762
763	  0	-0.095	763
764	  1	+0.018	764
765	255	-0.035	765
766	255	+0.029	766
767	  0	+0.084	767
768	  0	+0.025	768
769	255	-0.062	769
770	  0	-0.114	770
771	  0	-0.042	771
772	255	-0.016	772
773	  0	+0.044	773
774	  1	+0.009	774
775	  0	-0.106	775
776	254	-0.068	776
777	  1	+0.055	777
778	  1	+0.100	778
779	  0	-0.020	779
780	  2	-0.023	780
781	  1	+0.000	781
782	252	-0.058	782
783	255	-0.200	783
784	  0	-0.167	784
785	255	-0.087	785
786	  0	-0.049	786
787	  0	-0.016	787
788	255	-0.127	788
789	255	+0.096	789
790	  1	-0.107	790
791	255	-0.048	791
792	  1	-0.100	792
793	  3	+0.083	793
794	  2	-0.097	794
795	  2	-0.058	795
796	  1	-0.018	796
797	253	+0.104	797
798	254	-0.205	798
799	255	-0.102	799
800	255	+0.021	800
801	  2	-0.037	801
802	  3	-0.150	802
803	255	+0.141	803
804	255	-0.066	804
805	  1	+0.065	805
806	254	-0.079	806
807	  1	-0.119	807
808	  4	-0.018	808
809	  1	-0.082	809
810	254	-0.011	810
811	  1	+0.071	811
812	  1	+0.076	812
813	255	-0.016	813
814	  1	+0.136	814
815	  0	-0.040	815
816	  0	+0.170	816
817	  1	-0.150	817
818	  0	+0.034	818
819	255	-0.107	819
820	255	+0.059	820
821	  1	+0.063	821
822	  1	+0.154	822
823	  0	-0.012	823
824	  1	+0.093	824
825	  2	+0.092	825
826	  2	+0.120	826
827	  1	+0.022	827
828	254	+0.075	828
829	251	-0.108	829
830	253	+0.058	830
831	  0	-0.004	831
832	  1	+0.057	832
833	  1	+0.061	833
834	  1	-0.197	834
835	  1	+0.075	835
836	  1	+0.077	836
837	255	+0.023	837
838	255	+0.023	838
839	255	+0.195	839
840	  0	-0.014	840
841	254	-0.006	841
842	  1	-0.034	842
843	  2	+0.167	843
844	  0	-0.133	844
845	  1	-0.279	845
846	  2	+0.036	846
847	  0	+0.130	847
848	  0	-0.013	848
849	  3	+0.063	849
850	255	-0.100	850
851	254	+0.138	851
852	  0	+0.209	852
853	255	-0.033	853
854	254	-0.094	854
855	255	+0.033	855
856	255	+0.066	856
857	  0	-0.011	857
858	  3	-0.168	858
859	  3	+0.066	859
860	  1	-0.117	860
861	  1	+0.025	861
862	255	-0.065	862
863	255	-0.079	863
864	  0	-0.109	864
865	253	+0.109	865
866	253	+0.056	866
867	255	+0.024	867
868	  0	+0.074	868
869	  1	+0.166	869
870	  3	-0.166	870
871	  2	+0.034	871
872	255	-0.043	872
873	  0	+0.128	873
874	255	+0.014	874
875	253	-0.151	875
876	254	+0.047	876
877	  0	-0.193	877
878	255	+0.177	878
879	  2	-0.074	879
880	  3	+0.063	880
881	  1	-0.059	881
882	  0	-0.050	882
883	  1	-0.040	883
884	254	-0.169	884
885	252	-0.082	885
886	254	+0.082	886
887	255	+0.083	887
888	254	+0.124	888
889	  0	-0.029	889
890	  0	-0.049	890
891	  0	-0.021	891
892	  2	+0.096	892
893	  2	-0.183	893
894	  0	+0.056	894
895	254	+0.024	895
896	255	+0.118	896
897	255	-0.013	897
898	  1	-0.119	898
899	  1	-0.133	899
900	  2	+0.005	900
901	  0	-0.018	901
902	254	+0.099	902
903	255	-0.139	903
904	  0	+0.130	904
905	255	+0.112	905
906	  0	-0.001	906
907	  2	+0.101	907
908	  0	+0.112	908
909	253	+0.137	909
910	255	+0.111	910
911	255	-0.087	911
912	  0	-0.127	912
913	  3	+0.030	913
914	  1	+0.046	914
915	  0	-0.072	915
916	  1	+0.102	916
917	  0	+0.133	917
918	255	-0.007	918
919	255	-0.007	919
920	255	-0.000	920
921	254	-0.055	921
922	  0	-0.120	922
923	  0	-0.024	923
924	  1	-0.052	924
925	  2	-0.012	925
926	  0	-0.083	926
927	  1	+0.110	927
928	  2	-0.040	928
929	255	-0.036	929
930	255	+0.037	930
931	  0	-0.066	931
932	254	-0.046	932
933	254	+0.036	933
934	  0	+0.132	934
935	  0	-0.073	935
936	  1	+0.075	936
937	  2	+0.227	937
938	  2	-0.291	938
939	  1	+0.086	939
940	  0	+0.003	940
941	254	+0.020	941
942	254	-0.001	942
943	  0	-0.046	943
944	  0	+0.217	944
945	  2	+0.142	945
946	  2	-0.145	946
947	254	+0.124	947
948	  0	-0.108	948
949	  3	-0.069	949
950	  0	-0.164	950
951	255	+0.011	951
952	  0	+0.016	952
953	255	+0.055	953
954	  0	+0.198	954
955	  1	-0.035	955
956	254	-0.118	956
957	  0	+0.059	957
958	  2	+0.076	958
959	255	+0.023	959
960	  0	-0.029	960
961	  2	-0.037	961
962	  0	-0.076	962
963	  0	-0.100	963
964	  2	-0.004	964
965	255	+0.136	965
966	255	-0.089	966
967	  1	+0.081	967
968	  0	+0.107	968
969	  1	-0.118	969
970	  2	-0.011	970
971	  0	-0.007	971
972	  0	-0.012	972
973	  1	+0.022	973
974	254	-0.223	974
975	253	+0.093	975
976	  1	+0.090	976
977	  1	+0.069	977
978	  1	-0.067	978
979	  2	+0.134	979
980	  0	-0.073	980
981	  0	+0.032	981
982	  4	-0.091	982
983	255	-0.045	983
984	254	-0.002	984
985	  0	-0.011	985
986	255	+0.113	986
987	254	-0.137	987
988	  0	+0.141	988
989	255	-0.014	989
990	  1	-0.052	990
991	  3	+0.183	991
992	  1	-0.012	992
993	  1	+0.075	993
994	  1	-0.076	994
995	255	+0.011	995
996	254	+0.095	996
997	253	+0.005	997
998	254	+0.002	998
999	  1	-0.060	999
1000	  2	+0.044	1000
1001	255	-0.138	1001
1002	  1	+0.040	1002
1003	  2	+0.031	1003
1004	254	-0.002	1004
1005	254	+0.040	1005
1006	  0	+0.066	1006
1007	253	+0.056	1007
1008	253	-0.015	1008
1009	  1	+0.017	1009
1010	255	+0.070	1010
1011	  1	-0.063	1011
1012	  3	+0.086	1012
1013	255	+0.069	1013
1014	255	+0.093	1014
1015	  0	-0.050	1015
1016	253	+0.073	1016
1017	254	-0.168	1017
1018	  1	+0.069	1018
1019	255	+0.023	1019
1020	255	-0.045	1020
1021	255	-0.058	1021
1022	255	+0.097	1022
1023	  0	-0.079	1023
1024	  1	+0.000	1024
1025	  0	+0.079	1025
1026	  2	-0.097	1026
1027	  4	+0.058	1027
1028	  0	+0.045	1028
1029	253	-0.023	1029
1030	255	-0.069	1030
1031	254	+0.168	1031
1032	  0	-0.073	1032
1033	  1	+0.050	1033
1034	  0	-0.093	1034
1035	  1	-0.069	1035
1036	  2	-0.086	1036
1037	  1	+0.063	1037
1038	  1	-0.070	1038
1039	  1	-0.017	1039
1040	255	+0.015	1040
1041	  0	-0.056	1041
1042	  0	-0.066	1042
1043	254	-0.040	1043
1044	255	+0.002	1044
1045	  1	-0.031	1045
1046	255	-0.040	1046
1047	  2	+0.138	1047
1048	  2	-0.044	1048
1049	  1	+0.060	1049
1050	  1	-0.002	1050
1051	255	-0.005	1051
1052	253	-0.095	1052
1053	255	-0.011	1053
1054	  0	+0.076	1054
1055	  1	-0.075	1055
1056	  2	+0.012	1056
1057	  2	-0.183	1057
1058	255	+0.052	1058
1059	  0	+0.014	1059
1060	  0	-0.141	1060
1061	255	+0.137	1061
1062	  0	-0.113	1062
1063	  0	+0.011	1063
1064	255	+0.002	1064
1065	  2	+0.045	1065
1066	  2	+0.091	1066
1067	  0	-0.032	1067
1068	  2	+0.073	1068
1069	  1	-0.134	1069
1070	254	+0.067	1070
1071	255	-0.069	1071
1072	  0	-0.090	1072
1073	254	-0.093	1073
1074	255	+0.223	1074
1075	  0	-0.022	1075
1076	254	+0.012	1076
1077	  0	+0.007	1077
1078	  2	+0.011	1078
1079	255	+0.118	1079
1080	  1	-0.107	1080
1081	  1	-0.081	1081
1082	254	+0.089	1082
1083	254	-0.136	1083
1084	  1	+0.004	1084
1085	  0	+0.100	1085
1086	254	+0.076	1086
1087	255	+0.037	1087
1088	  0	+0.029	1088
1089	  0	-0.023	1089
1090	  1	-0.076	1090
1091	  1	-0.059	1091
1092	  1	+0.118	1092
1093	  0	+0.035	1093
1094	255	-0.198	1094
1095	255	-0.055	1095
1096	  1	-0.016	1096
1097	  2	-0.011	1097
1098	  0	+0.164	1098
1099	  0	+0.069	1099
1100	  0	+0.108	1100
1101	255	-0.124	1101
1102	125	+0.145	1102
1103	125	-0.142	1103
1104	125	-0.217	1104
1105	125	+0.046	1105
1106	188	+0.001	1106
1107	142	-0.020	1107
1108	189	-0.003	1108
1109	142	-0.086	1109
1110	190	+0.291	1110
1111	142	-0.227	1111
1112	 34	-0.075	1112
1113	 46	+0.073	1113
1114	183	-0.132	1114
1115	240	-0.036	1115
1116	254	+0.046	1116
1117	 33	+0.066	1117
1118	128	-0.037	1118
1119	138	+0.036	1119
1120	195	+0.040	1120
1121	128	-0.110	1121
1122	186	+0.083	1122
1123	128	+0.012	1123
1124	220	+0.052	1124
1125	128	+0.024	1125
1126	215	+0.120	1126
1127	128	+0.055	1127
1128	201	+0.000	1128
1129	128	+0.007	1129
1130	206	+0.007	1130
1131	128	-0.133	1131
1132	196	-0.102	1132
1133	128	+0.072	1133
1134	207	-0.046	1134
1135	128	-0.030	1135
1136	215	+0.127	1136
1137	128	+0.087	1137
1138	211	-0.111	1138
1139	128	-0.137	1139
1140	220	-0.112	1140
1141	128	-0.101	1141
1142	211	+0.001	1142
1143	128	-0.112	1143
1144	249	-0.130	1144
1145	128	+0.139	1145
1146	243	-0.099	1146
1147	128	+0.018	1147
1148	244	-0.005	1148
1149	128	+0.133	1149
1150	229	+0.119	1150
1151	128	+0.013	1151
1152	237	-0.118	1152
1153	128	-0.024	1153
1154	179	-0.056	1154
1155	128	+0.183	1155
1156	178	-0.096	1156
1157	128	+0.021	1157
1158	220	+0.049	1158
1159	128	+0.029	1159
1160	235	-0.124	1160
1161	128	-0.083	1161
1162	229	-0.082	1162
1163	128	+0.082	1163
1164	242	+0.169	1164
1165	128	+0.040	1165
1166	238	+0.050	1166
1167	128	+0.059	1167
1168	229	-0.063	1168
1169	128	+0.074	1169
